87 21
46 91
75 11
31 82
69 81
26 80
22 71
6 62
54 25
84 70
17 28
81 34
66 70
56 24
47 53
71 71
28 54
63 18
33 57
6 61
11 34
52 40
23 50
35 15
6 40
62 3
41 64
28 34
56 58
99 49
46 51
38 45
81 50
71 40
37 47
49 55
24 23
62 70
63 53
3 50
21 37
80 81
75 55
56 42
81 44
84 21
49 70
24 50
53 92
53 2
47 34
83 29
92 26
40 3
82 74
66 57
45 59
30 62
39 97
76 53
25 39
36 90
9 53
25 10
21 24
89 45
23 42
7 60
65 53
61 15
88 72
74 74
11 66
51 71
33 83
83 42
53 62
61 8
56 76
50 82
46 43
34 54
44 23
95 50
91 61
49 26
85 61
5 50
41 22
34 81
92 47
16 83
24 69
55 25
40 23
56 35
33 39
46 16
19 88
84 26
33 14
28 81
6 64
39 7
41 9
20 34
31 36
7 38
34 31
94 49
85 23
92 64
29 20
43 98
15 74
17 45
57 23
35 72
5 35
14 53
88 37
77 48
26 60
50 2
5 55
48 88
35 68
92 58
6 48
41 59
55 23
52 23
57 1
52 96
68 23
61 67
93 47
77 12
88 24
55 98
45 13
61 49
12 32
36 85
33 58
41 29
33 26
48 22
21 62
67 14
66 41
60 29
53 53
60 62
4 38
12 24
5 48
28 69
28 19
67 94
13 69
87 25
34 65
93 73
77 36
76 47
63 77
80 84
66 45
87 77
79 31
95 45
62 69
69 5
28 52
37 68
32 56
98 57
80 51
20 89
73 55
63 46
67 7
84 46
63 27
83 45
21 80
39 62
22 31
45 69
49 50
13 35
72 16
77 67
70 38
15 44
41 8
31 40
12 46
56 41
4 68
42 91
40 97
75 58
74 28
98 56
41 12
57 68
64 26
12 45
67 59
84 61
36 5
74 7
71 67
37 13
31 43
46 10
33 50
50 12
29 61
20 37
68 21
55 96
60 98
71 81
17 78
14 77
76 15
21 61
55 38
74 42
53 78
94 59
1 52
20 55
89 62
8 76
21 26
68 11
52 28
57 52
82 87
95 46
86 39
21 41
98 55
69 24
49 8
90 30
17 27
28 17
83 67
90 73
89 72
50 45
3 60
82 16
57 80
48 79
90 74
74 36
20 46
18 22
63 50
82 66
83 28
76 76
45 78
33 70
43 91
82 54
89 80
78 35
37 11
17 67
35 79
40 55
55 51
23 61
19 78
23 41
51 22
57 95
67 39
62 54
37 77
45 47
55 11
73 9
68 44
92 51
56 91
51 44
64 90
36 98
36 50
90 61
56 39
78 38
15 20
37 65
23 66
6 72
16 84
84 47
19 56
30 82
5 36
93 71
36 69
36 34
81 51
35 26
71 27
9 72
82 64
29 41
72 88
72 47
38 54
66 19
14 83
65 73
43 79
8 58
81 80
77 78
61 31
36 52
88 71
28 48
48 26
78 91
18 80
28 18
60 79
70 27
30 13
93 75
57 62
36 32
32 18
63 4
10 58
90 43
71 45
31 89
59 99
66 5
24 91
12 49
51 98
84 14
49 77
18 54
79 16
19 23
40 34
0 50
64 71
72 80
24 39
61 43
14 31
82 62
49 99
9 61
9 50
44 52
35 25
69 92
26 18
20 59
54 14
76 44
72 33
58 11
27 21
37 28
68 29
42 55
91 71
48 13
54 1
51 19
18 73
32 46
14 52
80 60
56 27
41 41
61 2
9 42
54 52
22 29
25 66
24 92
35 91
68 49
18 14
6 65
73 66
59 32
56 28
90 35
39 13
32 63
10 26
81 71
74 45
29 33
26 47
19 36
17 80
57 64
52 33
22 20
84 18
52 54
12 65
26 50
59 83
44 20
25 58
90 44
20 49
39 70
91 68
26 16
83 56
83 44
41 72
20 22
11 40
97 38
89 63
43 19
92 72
13 59
16 81
80 68
48 55
27 56
43 45
51 66
84 64
22 51
70 79
43 52
10 51
66 40
64 98
39 15
70 29
40 11
32 87
87 41
20 19
13 74
93 68
23 91
82 20
70 93
54 72
33 63
23 38
11 55
49 5
12 52
34 63
50 37
54 93
22 39
32 59
11 50
20 27
32 25
97 59
13 18
34 43
11 44
19 34
48 24
66 14
90 66
51 90
79 26
71 79
27 46
86 84
79 76
42 74
76 39
63 6
53 9
39 59
64 62
62 63
48 61
31 68
53 59
86 52
82 80
2 54
46 65
32 86
72 43
40 43
41 90
37 27
49 62
8 36
19 43
92 46
11 73
7 68
13 28
52 87
50 79
51 24
97 47
9 47
24 85
73 87
26 56
31 9
42 75
89 52
75 8
87 28
47 40
38 26
67 45
53 12
40 9
71 38
75 39
53 8
38 41
83 57
96 37
22 73
11 42
26 15
48 33
56 12
44 56
44 38
69 25
49 88
94 70
13 51
23 21
20 47
75 67
81 70
16 46
41 58
74 53
79 33
35 55
64 13
97 54
68 94
54 3
64 8
83 75
16 37
66 27
58 25
72 57
77 19
6 41
83 77
70 44
85 40
77 44
46 33
94 50
20 75
86 23
51 64
42 92
35 88
68 91
26 82
63 17
6 30
33 13
68 20
61 36
60 97
93 36
6 49
83 60
86 76
18 47
76 29
45 22
76 59
60 80
13 80
62 2
70 71
31 65
51 99
39 56
75 76
66 83
44 24
34 37
44 66
43 29
63 28
73 13
46 77
54 46
61 89
68 60
49 97
21 23
75 82
48 67
32 95
41 87
87 56
19 37
30 35
59 58
83 73
42 99
23 14
14 60
76 72
27 87
5 59
16 21
19 15
83 64
2 42
17 19
86 57
68 74
42 26
37 80
42 30
71 14
39 96
16 65
15 29
43 69
6 46
64 53
51 56
66 4
